4000000125355	G1	001820	ROYALTY	0.152842
4000000125356	G1	001820	OVERRIDE	0.050000
4000000125366	G1	001753	ROYALTY	0.007407
4000000125374	G1	001745	OVERRIDE	0.070000
4000000125375	G1	001745	ROYALTY	0.166667
4000000125388	G1	001758	ROYALTY	0.140625
4000000125405	G1	001761	ROYALTY	0.152842
4000000125456	G1	001765	ROYALTY	0.010417
4000000125475	G1	001766	ROYALTY	0.010416
4000000125484	G1	001766	ROYALTY	0.007813
4000000125495	G1	001822	ROYALTY	0.017361
4000000125505	G1	001822	ROYALTY	0.013021
4000000125698	G1	001792	ROYALTY	0.166670
4000000125701	G1	001794	ROYALTY	0.166667
4000000125704	G1	001794	ROYALTY	0.003906
4000000125706	G1	001799	ROYALTY	0.188790
4000000125713	G1	001771	ROYALTY	0.200000
4000000125765	G1	001776	ROYALTY	0.036865
4000000125775	G1	001777	ROYALTY	0.200000
4000000125862	G1	001809	ROYALTY	0.114632
4000000125864	G1	001810	ROYALTY	0.114632
4000000125865	G1	001810	OVERRIDE	0.078125
4000000125960	G1	001827	ROYALTY	0.005639
4000000125980	G1	001827	ROYALTY	0.021538
4000000126807	G1	002408	ROYALTY	0.125245
4000000128762	G1	039890	ROYALTY	0.010417
4000000128801	G1	040559	ROYALTY	0.002551
4000000129268	G1	035629	ROYALTY	0.016366
4000000129269	G1	035629	ROYALTY	0.000505
4000000129270	G1	035629	ROYALTY	0.000505
4000000129279	G1	035629	ROYALTY	0.000234
4000000129280	G1	035629	ROYALTY	0.000956
4000000129297	G1	035629	ROYALTY	0.000252
4000000129300	G1	035629	ROYALTY	0.000206
4000000129306	G1	035629	ROYALTY	0.001324
4000000129327	G1	035629	ROYALTY	0.003839
4000000129328	G1	035629	ROYALTY	0.003840
4000000129330	G1	035629	ROYALTY	0.002469
4000000129331	G1	035629	ROYALTY	0.001370
4000000130362	G1	013450	ROYALTY	0.010582
4000000130395	G1	013450	ROYALTY	0.011992
4000000131590	G1	012475	ROYALTY	0.026679
4000000131596	G1	012475	ROYALTY	0.002519
4000000131603	G1	012475	OVERRIDE	0.005359
4000000131604	G1	012475	OVERRIDE	0.012720
4000000131764	G1	012342	ROYALTY	0.009383
4000000131766	G1	012342	ROYALTY	0.009383
4000000131770	G1	012342	ROYALTY	0.007936
4000000134477	G1	008549	ROYALTY	0.002753
4000000134478	G1	008549	ROYALTY	0.004657
4000000134482	G1	008549	ROYALTY	0.002012
4000000134495	G1	008549	ROYALTY	0.002350
4000000134514	G1	008549	ROYALTY	0.009766
4000000134580	G1	008549	ROYALTY	0.002534
4000000135681	G1	008371	ROYALTY	0.014935
4000000135698	G1	008371	ROYALTY	0.000605
4000000135706	G1	008371	ROYALTY	0.001494
4000000135709	G1	008371	ROYALTY	0.002987
